Source Port,Destination Port,Action,Rule ID,HitCount
39356,443,allow,36551,1
49418,30050,allow,36552,1
49418,33058,allow,36553,1
57144,8525,allow,36554,1
42686,443,allow,36555,1
49418,32036,allow,36556,1
49418,27056,allow,36557,1
56846,443,allow,36558,1
44512,443,allow,36559,1
55212,443,allow,36560,1
60964,443,allow,36561,1
44514,443,allow,36562,1
51774,80,allow,36563,1
45619,80,allow,36564,1
46291,443,allow,36565,1
59770,443,allow,36566,2
35164,443,allow,36567,1
60384,64170,allow,36568,1
49418,27080,allow,36569,1
49418,27054,allow,36570,1
49418,26169,allow,36571,1
49418,32038,allow,36572,1
49418,32058,allow,36573,1
58663,53,allow,36574,1
55454,443,allow,36575,1
55455,443,allow,36576,1
50540,443,allow,36577,1
50265,13302,allow,36578,1
54020,53,allow,36579,1
51398,443,allow,36580,1
51942,443,allow,36581,1
49418,33071,allow,36582,1
49418,50019,allow,36583,1
53084,443,allow,36584,1
38993,443,allow,36585,1
23589,53,allow,36586,1
34294,53,allow,36587,1
53860,53,allow,36588,1
57235,443,allow,36589,1
56841,443,allow,36590,1
49418,33056,allow,36591,1
49418,27058,allow,36592,1
49418,27055,allow,36593,1
49418,32056,allow,36594,1
51221,27048,allow,36595,1
54659,443,allow,36596,1
21133,6085,allow,36597,1
48755,53,allow,36598,1
58662,53,allow,36599,1
63926,53,allow,36600,1
63627,443,allow,36601,1
49664,443,allow,36602,1
52495,443,allow,36603,2
63425,443,allow,36604,1
50913,80,allow,36605,1
50906,80,allow,36606,1
58837,3389,allow,36607,1
53544,22051,allow,36608,2
50488,443,allow,36609,1
50382,443,allow,36610,1
50897,80,allow,36611,1
44187,53,allow,36612,1
65367,443,allow,36613,1
50910,80,allow,36614,1
50900,80,allow,36615,2
39054,53,allow,36616,1
51989,445,deny,36617,1
35516,22,deny,36618,1
56564,9571,deny,36619,4
56567,445,deny,36620,1
51986,445,deny,36621,1
62532,57354,deny,36622,1
47013,37965,deny,36623,3
51553,445,deny,36624,2
51977,445,deny,36625,1
51549,445,deny,36626,1
51975,445,deny,36627,1
12694,12446,deny,36628,4
51546,445,deny,36629,1
51328,30228,deny,36630,1
58003,1433,deny,36631,1
56556,445,deny,36632,1
56555,445,deny,36633,1
51528,445,deny,36634,2
51527,445,deny,36635,1
51962,445,deny,36636,1
51960,445,deny,36637,1
51956,445,deny,36638,1
3964,51505,deny,36639,3
64166,35440,deny,36640,3
51517,445,deny,36641,1
51518,445,deny,36642,1
51953,37965,deny,36643,3
57098,1,deny,36644,1
61845,11392,deny,36645,3
56553,445,deny,36646,1
56539,445,deny,36647,1
51506,445,deny,36648,1
8622,64147,deny,36649,1
51943,445,deny,36650,1
51940,445,deny,36651,1
56537,445,deny,36652,1
56535,445,deny,36653,1
51502,445,deny,36654,2
56531,445,deny,36655,1
56527,445,deny,36656,1
56524,445,deny,36657,1
14613,12446,deny,36658,3
18085,26467,deny,36659,3
51491,445,deny,36660,2
51493,445,deny,36661,1
51489,445,deny,36662,1
51488,445,deny,36663,1
51486,445,deny,36664,1
8999,43109,deny,36665,1
51774,29434,deny,36666,1
8999,1,deny,36667,2
54280,3359,deny,36668,1
54826,56205,deny,36669,3
51472,445,deny,36670,1
56510,445,deny,36671,1
56508,445,deny,36672,1
5200,6643,deny,36673,3
51463,445,deny,36674,1
50853,50584,deny,36675,3
51462,445,deny,36676,1
37571,443,allow,36677,1
37574,443,allow,36678,1
51911,445,deny,36679,1
56495,445,deny,36680,1
58876,57470,deny,36681,3
56488,445,deny,36682,1
51908,445,deny,36683,1
56482,445,deny,36684,1
56477,445,deny,36685,1
56478,445,deny,36686,1
51534,26467,deny,36687,1
51452,445,deny,36688,1
51893,445,deny,36689,1
51896,445,deny,36690,1
51897,445,deny,36691,1
51891,445,deny,36692,1
51892,445,deny,36693,1
51889,445,deny,36694,1
50200,44847,deny,36695,3
56474,445,deny,36696,1
56471,445,deny,36697,1
56469,445,deny,36698,1
51884,445,deny,36699,1
61385,80,allow,36700,1
61390,80,allow,36701,1
51318,443,allow,36702,1
57512,80,allow,36703,1
65381,80,allow,36704,1
54688,443,allow,36705,1
51265,63960,allow,36706,2
56778,35292,allow,36707,1
65387,443,allow,36708,1
61389,80,allow,36709,1
61388,80,allow,36710,1
5938,26428,allow,36711,1
61706,80,allow,36712,1
62462,53,allow,36713,1
51564,443,allow,36714,1
61387,80,allow,36715,1
17861,443,allow,36716,1
65362,80,allow,36717,1
58046,53,allow,36718,1
7665,80,allow,36719,1
42213,443,allow,36720,1
52629,53,allow,36721,2
52540,443,allow,36722,1
49175,2710,allow,36723,2
54614,443,allow,36724,1
50475,443,allow,36725,1
43422,80,allow,36726,1
56981,443,allow,36727,1
33911,53,allow,36728,1
55744,80,allow,36729,1
61386,80,allow,36730,1
54105,443,allow,36731,1
60419,53,allow,36732,1
57568,53,allow,36733,1
59204,443,allow,36734,1
40631,53,allow,36735,1
41426,443,allow,36736,1
54397,443,allow,36737,1
50265,27034,allow,36738,1
42119,36237,deny,36739,2
51439,445,deny,36740,2
51878,445,deny,36741,1
49386,64147,deny,36742,3
10262,11392,deny,36743,2
64767,51221,deny,36744,3
51464,23,deny,36745,1
51436,445,deny,36746,1
1128,44847,deny,36747,3
50102,17546,deny,36748,3
45394,443,allow,36749,1
50896,80,allow,36750,1
50917,80,allow,36751,1
50509,443,allow,36752,1
51736,34343,allow,36753,2
65366,443,allow,36754,1
53505,8102,allow,36755,1
21909,53,allow,36756,1
50941,443,allow,36757,1
57224,53,allow,36758,1
50507,443,allow,36759,1
60746,40010,allow,36760,1
53543,51819,allow,36761,2
33730,443,allow,36762,1
35343,80,allow,36763,1
57223,443,allow,36764,1
50679,443,allow,36765,1
55946,443,allow,36766,1
44883,53,allow,36767,1
56776,18318,allow,36768,1
43483,443,allow,36769,1
58659,53,allow,36770,1
65263,80,allow,36771,1
51748,15177,allow,36772,1
56601,80,allow,36773,1
43488,443,allow,36774,1
44847,46972,allow,36775,1
36961,443,allow,36776,1
55114,53,allow,36777,1
8986,443,allow,36778,1
46442,80,allow,36779,1
41418,443,allow,36780,1
59175,53,allow,36781,1
50714,443,allow,36782,1
44252,443,allow,36783,1
51735,50794,allow,36784,2
39527,443,allow,36785,1
35587,123,allow,36786,1
6882,8999,allow,36787,1
65262,80,allow,36788,1
61384,80,allow,36789,1
63264,53,allow,36790,1
49796,53,allow,36791,1
61256,443,allow,36792,1
65427,443,allow,36793,1
50903,80,allow,36794,2
7595,80,allow,36795,1
56777,42486,allow,36796,1
28989,53,allow,36797,1
61492,80,allow,36798,1
62109,443,allow,36799,1
49553,53,allow,36800,1
43484,443,allow,36801,1
50500,443,allow,36802,1
50502,443,allow,36803,1
4184,53,allow,36804,1
59179,53,allow,36805,1
45392,443,allow,36806,1
65251,80,allow,36807,1
65466,443,allow,36808,1
61712,80,allow,36809,1
58658,53,allow,36810,1
46297,80,allow,36811,1
43482,443,allow,36812,1
35509,3389,allow,36813,1
54807,53,allow,36814,1
41296,80,allow,36815,1
65264,80,allow,36816,1
17532,53,allow,36817,1
52322,53,allow,36818,1
56176,443,allow,36819,1
55928,443,allow,36820,1
53541,59939,allow,36821,2
65465,443,allow,36822,1
61835,443,allow,36823,1
61834,443,allow,36824,1
50229,443,allow,36825,1
50915,80,allow,36826,1
58562,3389,allow,36827,1
50911,80,allow,36828,1
44187,443,allow,36829,1
56462,445,deny,36830,1
37563,443,allow,36831,1
55865,64147,deny,36832,1
51870,445,deny,36833,1
51430,445,deny,36834,1
51428,445,deny,36835,1
34382,26314,deny,36836,1
51244,16474,deny,36837,1
59584,36237,deny,36838,2
51244,21162,deny,36839,1
58597,35440,deny,36840,3
51244,29517,deny,36841,1
51244,52290,deny,36842,1
51244,14984,deny,36843,1
51859,445,deny,36844,1
51244,59353,deny,36845,1
51244,57099,deny,36846,1
56439,445,deny,36847,1
1025,40108,deny,36848,1
9659,81,deny,36849,1
51421,445,deny,36850,1
27328,21247,deny,36851,3
54071,50265,deny,36852,3
51848,445,deny,36853,1
51418,445,deny,36854,1
51840,445,deny,36855,1
51411,445,deny,36856,1
51398,445,deny,36857,1
51397,445,deny,36858,2
51391,445,deny,36859,1
51388,445,deny,36860,1
51387,445,deny,36861,1
26406,37965,deny,36862,2
56430,445,deny,36863,1
56428,445,deny,36864,1
56427,445,deny,36865,1
51832,445,deny,36866,1
51834,445,deny,36867,1
51831,445,deny,36868,1
51827,445,deny,36869,1
51829,445,deny,36870,1
51828,445,deny,36871,1
30443,44847,deny,36872,2
443,12105,deny,36873,1
65501,57470,deny,36874,2
62787,51221,deny,36875,3
6676,63836,deny,36876,1
51376,445,deny,36877,1
53745,443,allow,36878,1
53744,443,allow,36879,1
6895,57354,deny,36880,1
56422,445,deny,36881,1
56417,445,deny,36882,1
56412,445,deny,36883,1
58748,80,allow,36884,1
51814,445,deny,36885,1
7301,14914,deny,36886,1
56407,445,deny,36887,1
56403,445,deny,36888,1
51361,445,deny,36889,1
51363,445,deny,36890,2
51359,445,deny,36891,1
51358,445,deny,36892,1
51355,445,deny,36893,1
20961,35440,deny,36894,2
51074,80,allow,36895,1
6889,24748,deny,36896,1
60894,50584,deny,36897,3
51350,445,deny,36898,1
18291,37807,deny,36899,1
51342,445,deny,36900,1
51340,445,deny,36901,1
56380,445,deny,36902,1
61524,23,deny,36903,1
51335,445,deny,36904,1
51334,445,deny,36905,1
35269,61903,deny,36906,1
28584,37965,deny,36907,3
51330,445,deny,36908,2
56368,445,deny,36909,1
13188,35440,deny,36910,3
56364,445,deny,36911,1
56361,445,deny,36912,1
63433,57866,deny,36913,3
55618,56205,deny,36914,3
56354,445,deny,36915,1
56352,445,deny,36916,1
56351,445,deny,36917,1
56348,445,deny,36918,1
51324,445,deny,36919,1
57750,37965,deny,36920,3
39475,443,allow,36921,1
33968,443,allow,36922,1
51731,39392,allow,36923,2
59738,443,allow,36924,1
57849,443,allow,36925,1
43071,80,allow,36926,1
50696,80,allow,36927,1
47932,443,allow,36928,1
61622,80,allow,36929,1
38283,443,allow,36930,1
52452,80,allow,36931,1
39477,443,allow,36932,1
61836,443,allow,36933,1
56559,443,allow,36934,1
23317,443,allow,36935,1
57470,44224,allow,36936,1
52454,80,allow,36937,1
51946,443,allow,36938,2
62111,443,allow,36939,1
59737,53,allow,36940,1
61340,443,allow,36941,1
56923,53,allow,36942,1
39871,53,allow,36943,1
30960,45683,allow,36944,1
30960,45670,allow,36945,1
61030,443,allow,36946,1
21365,23718,deny,36947,2
51773,445,deny,36948,1
51769,445,deny,36949,1
51768,445,deny,36950,1
51764,445,deny,36951,1
52514,23,deny,36952,1
28914,26296,deny,36953,1
51763,445,deny,36954,1
51762,445,deny,36955,1
51761,445,deny,36956,1
1182,23,deny,36957,1
61693,443,allow,36958,1
31871,53,allow,36959,1
64375,53,allow,36960,1
43214,443,allow,36961,1
56734,45086,allow,36962,1
50909,80,allow,36963,1
50902,80,allow,36964,2
52453,443,allow,36965,1
51733,30688,allow,36966,2
53539,6881,allow,36967,1
42922,80,allow,36968,2
52210,443,allow,36969,1
57747,80,allow,36970,1
34760,443,allow,36971,1
39948,5223,allow,36972,1
57470,8100,allow,36973,1
60380,55125,allow,36974,2
60382,62582,allow,36975,2
60062,53,allow,36976,1
38321,80,allow,36977,1
60385,59696,allow,36978,2
59016,443,allow,36979,1
50501,123,allow,36980,1
60895,443,allow,36981,1
9129,53,allow,36982,1
59739,443,allow,36983,1
12433,53,allow,36984,1
55339,443,allow,36985,1
23560,53,allow,36986,1
60381,26312,allow,36987,2
51734,59825,allow,36988,2
51582,443,allow,36989,1
62947,53,allow,36990,1
51233,443,allow,36991,1
39640,53,allow,36992,1
15503,42638,allow,36993,1
50908,80,allow,36994,1
52455,443,allow,36995,1
59419,80,allow,36996,1
36065,443,allow,36997,1
34856,443,allow,36998,1
57416,66,allow,36999,2
7322,80,allow,37000,1
50824,443,allow,37001,1
61837,443,allow,37002,1
47110,80,allow,37003,1
33649,123,allow,37004,1
64218,53,allow,37005,1
49915,53,allow,37006,1
34285,53,allow,37007,1
51798,80,allow,37008,1
48362,443,allow,37009,1
41882,53,allow,37010,1
28481,53,allow,37011,1
59740,53,allow,37012,1
59727,443,allow,37013,1
37965,40840,allow,37014,1
51732,54299,allow,37015,2
52907,80,allow,37016,1
41811,443,allow,37017,1
59742,53,allow,37018,1
53220,80,allow,37019,1
59741,443,allow,37020,1
54743,443,allow,37021,1
64720,53,allow,37022,1
60044,443,allow,37023,1
53069,443,allow,37024,1
36936,443,allow,37025,1
36934,443,allow,37026,1
63171,5228,allow,37027,1
62110,443,allow,37028,1
53562,8999,allow,37029,1
53540,34134,allow,37030,2
42451,443,allow,37031,1
50112,123,allow,37032,1
52493,443,allow,37033,1
63733,47013,allow,37034,2
39486,80,allow,37035,1
63530,3389,allow,37036,1
53214,80,allow,37037,1
56378,53,allow,37038,1
59733,53,allow,37039,1
63732,40642,allow,37040,2
2980,53,allow,37041,1
62113,443,allow,37042,1
33109,443,allow,37043,1
62865,443,allow,37044,1
56345,445,deny,37045,1
56342,445,deny,37046,1
51948,37965,deny,37047,3
52401,623,deny,37048,1
51311,445,deny,37049,2
5180,57866,deny,37050,3
49501,11392,deny,37051,3
5223,5025,deny,37052,1
6916,9822,deny,37053,1
56335,445,deny,37054,1
52650,36237,deny,37055,2
29682,44847,deny,37056,2
62148,37965,deny,37057,3
51304,445,deny,37058,1
51302,445,deny,37059,1
21998,51221,deny,37060,3
51737,445,deny,37061,1
51300,445,deny,37062,1
8999,50432,deny,37063,1
36538,64147,deny,37064,3
51730,445,deny,37065,1
28832,36237,deny,37066,3
56311,445,deny,37067,1
1025,64147,deny,37068,3
51293,445,deny,37069,2
25565,54864,deny,37070,1
57837,64147,deny,37071,3
51290,445,deny,37072,1
51720,445,deny,37073,1
51288,445,deny,37074,1
51283,445,deny,37075,1
58849,64147,deny,37076,3
51713,445,deny,37077,1
53743,443,allow,37078,1
51270,445,deny,37079,1
51268,445,deny,37080,1
51264,445,deny,37081,1
51260,445,deny,37082,1
51259,445,deny,37083,1
52135,2790,deny,37084,1
56303,445,deny,37085,1
56301,445,deny,37086,1
56299,445,deny,37087,1
4041,50584,deny,37088,3
51702,445,deny,37089,1
51704,445,deny,37090,1
51701,445,deny,37091,1
51697,445,deny,37092,1
51705,445,deny,37093,1
51700,445,deny,37094,1
51698,445,deny,37095,1
51085,56205,deny,37096,3
27084,50584,deny,37097,1
60184,37965,deny,37098,3
3352,50584,deny,37099,3
51248,445,deny,37100,2
56292,445,deny,37101,1
56285,445,deny,37102,1
51685,445,deny,37103,1
51682,445,deny,37104,1
51244,445,deny,37105,2
56282,445,deny,37106,1
56279,445,deny,37107,1
51235,445,deny,37108,1
56278,445,deny,37109,1
56269,445,deny,37110,1
56267,445,deny,37111,1
51229,445,deny,37112,1
51231,445,deny,37113,1
51227,445,deny,37114,1
8999,49001,deny,37115,1
57360,18375,deny,37116,3
56262,445,deny,37117,1
62970,44847,deny,37118,2
53542,9192,deny,37119,1
51214,445,deny,37120,1
51212,445,deny,37121,2
53960,30041,deny,37122,3
51661,445,deny,37123,1
56279,23,deny,37124,1
56251,445,deny,37125,1
51207,445,deny,37126,1
51206,445,deny,37127,1
51202,445,deny,37128,1
52494,443,allow,37129,1
64663,53,allow,37130,1
51139,80,allow,37131,1
49841,80,allow,37132,1
39474,443,allow,37133,1
30960,45679,allow,37134,1
61696,443,allow,37135,1
44910,443,allow,37136,1
24208,53,allow,37137,1
50702,80,allow,37138,1
22680,443,allow,37139,1
53533,22642,allow,37140,1
60521,443,allow,37141,1
39472,443,allow,37142,1
43014,53,allow,37143,1
59729,53,allow,37144,1
56321,443,allow,37145,1
51378,3027,allow,37146,1
51357,80,allow,37147,1
59730,443,allow,37148,1
44654,80,allow,37149,1
51653,445,deny,37150,1
993,4281,deny,37151,1
56239,445,deny,37152,1
51200,445,deny,37153,1
49711,14984,deny,37154,2
56237,445,deny,37155,1
56232,445,deny,37156,1
7842,23,deny,37157,1
51651,445,deny,37158,1
38484,48637,deny,37159,4
53233,51221,deny,37160,3
62331,61689,deny,37161,3
35957,51185,deny,37162,4
50994,35974,deny,37163,4
51196,445,deny,37164,1
56225,445,deny,37165,1
56220,445,deny,37166,1
51643,445,deny,37167,1
51641,445,deny,37168,1
51640,445,deny,37169,1
51639,445,deny,37170,1
20371,35440,deny,37171,2
51634,445,deny,37172,1
51633,445,deny,37173,1
52910,51221,deny,37174,2
56218,445,deny,37175,1
11582,41599,allow,37176,2
51643,80,allow,37177,1
6881,19215,allow,37178,1
34692,443,allow,37179,1
63734,28221,allow,37180,2
53536,34200,allow,37181,2
65426,443,allow,37182,1
59379,443,allow,37183,1
53213,80,allow,37184,1
51657,80,allow,37185,1
49565,443,allow,37186,1
53563,17355,allow,37187,1
14422,443,allow,37188,1
51645,80,allow,37189,1
51632,80,allow,37190,1
59736,53,allow,37191,1
56732,10271,allow,37192,1
56546,53,allow,37193,2
56060,53,allow,37194,1
48297,443,allow,37195,1
53715,443,allow,37196,2
56600,80,allow,37197,1
46415,443,allow,37198,1
36676,443,allow,37199,1
51634,80,allow,37200,1
59166,123,allow,37201,1
35688,53,allow,37202,1
47302,53,allow,37203,1
33196,53,allow,37204,1
36932,443,allow,37205,1
39458,443,allow,37206,1
51647,80,allow,37207,1
49723,80,allow,37208,1
39310,53,allow,37209,1
63628,53,allow,37210,1
53772,53,allow,37211,1
56920,53,allow,37212,1
65371,443,allow,37213,1
51653,80,allow,37214,1
29176,7000,allow,37215,1
54418,443,allow,37216,1
48000,443,allow,37217,1
40360,443,allow,37218,1
52965,443,allow,37219,2
10976,22,allow,37220,1
51637,80,allow,37221,1
39532,443,allow,37222,1
35710,443,allow,37223,1
30188,59035,allow,37224,1
53462,443,allow,37225,1
35897,443,allow,37226,1
51659,80,allow,37227,1
50014,80,allow,37228,1
51644,80,allow,37229,1
50064,443,allow,37230,2
51655,80,allow,37231,1
51636,80,allow,37232,1
52735,443,allow,37233,1
53215,443,allow,37234,1
60393,46347,allow,37235,1
48006,443,allow,37236,1
53566,80,allow,37237,1
58711,53,allow,37238,1
59178,53,allow,37239,1
59732,53,allow,37240,1
57629,443,allow,37241,1
55877,47528,allow,37242,1
59728,53,allow,37243,1
59726,53,allow,37244,1
41039,443,allow,37245,1
44404,443,allow,37246,1
51633,80,allow,37247,1
46236,53,allow,37248,1
51640,80,allow,37249,1
52657,80,allow,37250,1
59724,53,allow,37251,1
57173,53,allow,37252,5
46970,443,allow,37253,1
51221,65264,allow,37254,1
60740,80,allow,37255,1
57076,5222,allow,37256,1
51198,443,allow,37257,1
57880,80,allow,37258,1
7068,53,allow,37259,1
35132,53,allow,37260,2
51514,443,allow,37261,1
58701,27030,allow,37262,2
65388,80,allow,37263,1
53785,53,allow,37264,1
56215,445,deny,37265,1
56212,445,deny,37266,1
45964,7778,deny,37267,1
51183,445,deny,37268,2
51628,445,deny,37269,1
53030,56205,deny,37270,3
51625,445,deny,37271,1
51180,445,deny,37272,1
2904,44847,deny,37273,3
46116,51505,deny,37274,2
51619,445,deny,37275,1
21294,57470,deny,37276,3
48815,22114,deny,37277,1
37234,44847,deny,37278,3
51174,445,deny,37279,1
10736,6112,deny,37280,1
51172,445,deny,37281,1
6666,8530,deny,37282,1
51608,445,deny,37283,1
51601,445,deny,37284,1
51165,445,deny,37285,1
58715,57470,deny,37286,3
51162,445,deny,37287,1
51161,445,deny,37288,1
51157,445,deny,37289,1
51156,445,deny,37290,1
51586,445,deny,37291,1
13279,10387,deny,37292,1
53737,443,allow,37293,2
53738,443,allow,37294,1
53739,443,allow,37295,1
53735,443,allow,37296,1
53736,443,allow,37297,1
53733,443,allow,37298,1
53734,443,allow,37299,1
53732,443,allow,37300,1
53730,443,allow,37301,1
53729,443,allow,37302,1
53731,443,allow,37303,1
53727,443,allow,37304,1
35092,22,deny,37305,1
51142,445,deny,37306,1
51140,445,deny,37307,1
51136,445,deny,37308,1
51132,445,deny,37309,2
51131,445,deny,37310,1
53728,443,allow,37311,1
53725,443,allow,37312,1
53726,443,allow,37313,1
61600,56205,deny,37314,3
56174,445,deny,37315,1
56173,445,deny,37316,1
56171,445,deny,37317,1
51576,445,deny,37318,1
51575,445,deny,37319,1
51574,445,deny,37320,1
51573,445,deny,37321,1
51570,445,deny,37322,1
2791,7302,deny,37323,3
56165,445,deny,37324,1
56156,445,deny,37325,1
53771,37965,deny,37326,3
56703,22,deny,37327,1
51115,445,deny,37328,1
51555,445,deny,37329,1
54346,44847,deny,37330,3
51103,445,deny,37331,1
51101,445,deny,37332,2
51100,445,deny,37333,1
56151,445,deny,37334,1
5637,23,deny,37335,1
31061,23,deny,37336,1
56145,445,deny,37337,1
56144,445,deny,37338,1
57226,51505,deny,37339,3
57723,45129,deny,37340,1
40480,30317,deny,37341,1
63786,35440,deny,37342,3
62569,44847,deny,37343,3
51090,445,deny,37344,1
15274,19473,deny,37345,2
57729,19750,deny,37346,1
51083,445,deny,37347,2
59914,65473,deny,37348,1
53395,50321,allow,37349,1
61460,80,allow,37350,1
58429,53,allow,37351,2
57470,31381,allow,37352,1
45434,443,allow,37353,1
51730,33399,allow,37354,2
61458,443,allow,37355,1
43098,443,allow,37356,1
51724,25807,allow,37357,2
51870,53,allow,37358,1
38363,15000,allow,37359,1
63751,17102,allow,37360,1
49045,80,allow,37361,1
54817,443,allow,37362,1
54818,443,allow,37363,1
51727,1024,allow,37364,2
50068,53,allow,37365,1
56980,53,allow,37366,5
60913,443,allow,37367,1
54032,53,allow,37368,1
19229,53,allow,37369,1
61716,443,allow,37370,1
30960,45682,allow,37371,1
15503,27645,allow,37372,1
51530,445,deny,37373,1
56124,445,deny,37374,1
41156,53,allow,37375,1
57470,43155,allow,37376,1
64114,443,allow,37377,1
51751,80,allow,37378,1
60078,80,allow,37379,1
54535,80,allow,37380,1
64574,53,allow,37381,1
60377,65054,allow,37382,1
55787,53,allow,37383,1
55488,53,allow,37384,1
52996,443,allow,37385,1
61448,443,allow,37386,1
34499,443,allow,37387,1
50413,80,allow,37388,1
43206,443,allow,37389,1
61953,443,allow,37390,1
52466,443,allow,37391,1
56356,2710,allow,37392,1
50409,443,allow,37393,1
52944,53,allow,37394,1
53287,80,allow,37395,1
36390,443,allow,37396,1
59613,443,allow,37397,1
53111,80,allow,37398,1
49501,80,allow,37399,1
8430,53,allow,37400,2
64676,53,allow,37401,1
54954,443,allow,37402,1
40890,53,allow,37403,1
64123,53,allow,37404,1
60376,58302,allow,37405,1
33588,443,allow,37406,1
49268,443,allow,37407,1
51729,63553,allow,37408,2
52127,443,allow,37409,1
59636,80,allow,37410,1
60807,443,allow,37411,1
50408,443,allow,37412,1
55367,443,allow,37413,1
39312,443,allow,37414,1
50415,443,allow,37415,1
51465,80,allow,37416,1
46799,443,allow,37417,1
51725,32787,allow,37418,2
40648,443,allow,37419,1
55588,49737,allow,37420,1
49503,80,allow,37421,1
49500,80,allow,37422,1
65527,53,allow,37423,1
41858,53,allow,37424,1
50265,55637,allow,37425,1
50417,80,allow,37426,1
60742,20010,allow,37427,2
49493,80,allow,37428,1
35287,443,allow,37429,1
33444,53,allow,37430,1
51689,80,allow,37431,1
33823,443,allow,37432,1
39545,443,allow,37433,1
64655,53,allow,37434,1
58932,53,allow,37435,1
44725,443,allow,37436,1
57470,64919,allow,37437,1
57470,56432,allow,37438,1
60745,40010,allow,37439,1
48975,443,allow,37440,1
63422,443,allow,37441,1
52731,443,allow,37442,1
52277,80,allow,37443,1
13567,23684,deny,37444,1
40500,48817,deny,37445,1
51070,445,deny,37446,1
51524,445,deny,37447,1
56109,445,deny,37448,1
56105,445,deny,37449,1
11842,35440,deny,37450,3
58912,11392,deny,37451,3
17702,6881,deny,37452,3
56098,445,deny,37453,1
56096,445,deny,37454,1
56095,445,deny,37455,1
51514,445,deny,37456,1
51510,445,deny,37457,1
51505,445,deny,37458,1
18461,19473,deny,37459,1
51504,445,deny,37460,1
64106,64147,deny,37461,3
17916,48817,deny,37462,1
51052,445,deny,37463,2
56090,445,deny,37464,1
56089,445,deny,37465,1
56086,445,deny,37466,1
56083,445,deny,37467,1
51049,445,deny,37468,1
51495,445,deny,37469,1
51494,445,deny,37470,1
59477,36829,deny,37471,3
51490,445,deny,37472,1
55196,10387,deny,37473,1
51535,64147,deny,37474,2
51043,445,deny,37475,1
50113,51505,deny,37476,3
56077,445,deny,37477,1
56074,445,deny,37478,1
19394,44847,deny,37479,3
50972,443,allow,37480,1
37906,37965,deny,37481,1
50081,57470,deny,37482,2
6890,34729,deny,37483,1
20133,2767,deny,37484,1
12668,42707,deny,37485,3
51973,44847,deny,37486,3
51029,445,deny,37487,1
56056,445,deny,37488,1
51027,445,deny,37489,1
51023,445,deny,37490,1
51020,445,deny,37491,1
13164,39033,deny,37492,1
51008,445,deny,37493,1
56045,445,deny,37494,1
56043,445,deny,37495,1
51443,445,deny,37496,1
51446,445,deny,37497,1
51444,445,deny,37498,1
51438,445,deny,37499,1
51445,445,deny,37500,1
51440,445,deny,37501,1
3407,57866,deny,37502,3
63503,42707,deny,37503,3
64191,44847,deny,37504,3
56041,445,deny,37505,1
56028,445,deny,37506,1
50982,445,deny,37507,2
51426,445,deny,37508,1
51425,445,deny,37509,1
50971,445,deny,37510,1
56023,445,deny,37511,1
56012,445,deny,37512,1
40885,23,deny,37513,1
32974,37965,deny,37514,3
53535,1393,allow,37515,2
50285,80,allow,37516,1
56759,55201,allow,37517,2
53799,80,allow,37518,1
50283,80,allow,37519,1
59401,443,allow,37520,1
51689,443,allow,37521,1
40662,443,allow,37522,1
63846,443,allow,37523,1
34885,443,allow,37524,1
25150,53,allow,37525,1
52273,80,allow,37526,1
60534,80,allow,37527,1
52275,80,allow,37528,1
52276,80,allow,37529,1
60531,80,allow,37530,1
59402,443,allow,37531,1
52274,80,allow,37532,1
46858,15000,allow,37533,1
2487,53,allow,37534,1
44956,443,allow,37535,1
41793,53,allow,37536,1
55450,443,allow,37537,1
60855,443,allow,37538,1
15792,3478,allow,37539,1
59399,443,allow,37540,1
49705,443,allow,37541,1
59400,443,allow,37542,1
55926,53,allow,37543,4
55401,53,allow,37544,2
60320,443,allow,37545,2
63626,443,allow,37546,1
53983,443,allow,37547,1
46663,53,allow,37548,1
40603,53,allow,37549,1
39166,53,allow,37550,1
51584,443,allow,37551,1
65428,443,allow,37552,1
39414,443,allow,37553,1
51160,8090,deny,37554,1
50958,445,deny,37555,1
51159,8090,deny,37556,1
21332,23,deny,37557,1
46090,50584,deny,37558,3
64382,44847,deny,37559,3
56006,445,deny,37560,1
61216,12250,deny,37561,1
59037,51505,deny,37562,3
50943,445,deny,37563,1
39161,17,deny,37564,1
46640,3780,deny,37565,1
7744,32480,deny,37566,3
51403,445,deny,37567,1
55990,445,deny,37568,1
48600,23718,deny,37569,1
23807,44847,deny,37570,3
6881,10104,deny,37571,1
57936,443,allow,37572,1
45987,123,allow,37573,1
52272,80,allow,37574,1
56236,443,allow,37575,1
56326,80,allow,37576,1
49513,80,allow,37577,1
52128,443,allow,37578,1
54971,443,allow,37579,1
57046,53,allow,37580,1
58478,53,allow,37581,1
61680,443,allow,37582,1
53529,17130,allow,37583,1
37202,53,allow,37584,1
26900,443,allow,37585,1
38009,443,allow,37586,1
56424,80,allow,37587,1
54761,443,allow,37588,1
53108,80,allow,37589,1
52492,443,allow,37590,1
45396,53,allow,37591,1
49496,53,allow,37592,2
55314,53,allow,37593,1
60097,53,allow,37594,1
62119,53,allow,37595,1
52706,53,allow,37596,1
46056,80,allow,37597,1
61417,80,allow,37598,1
63016,53,allow,37599,1
15503,11731,allow,37600,1
64566,443,allow,37601,1
42440,443,allow,37602,1
51405,80,allow,37603,1
55586,17332,allow,37604,2
